ticker,date,stat,threshold,mu_sim,dist,p_sim,p_nb,y,p_play
KXNBAPTS-26APR12ORLBOS-ORLDBANE3-10,2026-04-12,pts,9.5,11.88925,-2.3892500000000005,0.6105,0.6144230599296951,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLDBANE3-15,2026-04-12,pts,14.5,11.88925,2.6107499999999995,0.305,0.2895805897273722,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLDBANE3-20,2026-04-12,pts,19.5,11.88925,7.6107499999999995,0.11425,0.10587548697809812,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLDBANE3-25,2026-04-12,pts,24.5,11.88925,12.61075,0.03575,0.03230670054674234,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLDBANE3-30,2026-04-12,pts,29.5,11.88925,17.61075,0.007,0.008637743672325504,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLFWAGNER22-10,2026-04-12,pts,9.5,10.51975,-1.0197500000000002,0.51775,0.5228391917270407,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLFWAGNER22-15,2026-04-12,pts,14.5,10.51975,3.98025,0.23,0.20693172902029267,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLFWAGNER22-20,2026-04-12,pts,19.5,10.51975,8.98025,0.07525,0.062257367848129186,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLFWAGNER22-25,2026-04-12,pts,24.5,10.51975,13.98025,0.02125,0.015487412451081872,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLFWAGNER22-30,2026-04-12,pts,29.5,10.51975,18.980249999999998,0.0055,0.003359502573314188,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLJSUGGS4-10,2026-04-12,pts,9.5,9.3475,0.15249999999999986,0.44375,0.432313403093986,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLJSUGGS4-15,2026-04-12,pts,14.5,9.3475,5.1525,0.171,0.14149515463709084,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLJSUGGS4-20,2026-04-12,pts,19.5,9.3475,10.1525,0.0405,0.034586489761680106,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLJSUGGS4-25,2026-04-12,pts,24.5,9.3475,15.1525,0.0085,0.006935295365368077,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLPBANCHERO5-10,2026-04-12,pts,9.5,13.71225,-4.212249999999999,0.72725,0.7121502508381741,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLPBANCHERO5-15,2026-04-12,pts,14.5,13.71225,0.7877500000000008,0.4195,0.4000422488484111,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLPBANCHERO5-20,2026-04-12,pts,19.5,13.71225,5.787750000000001,0.1745,0.1789328051598047,1.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLPBANCHERO5-25,2026-04-12,pts,24.5,13.71225,10.78775,0.05775,0.0676306420869629,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLPBANCHERO5-30,2026-04-12,pts,29.5,13.71225,15.78775,0.016,0.022545420762181245,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLWCARTER34-10,2026-04-12,pts,9.5,9.5265,-0.026500000000000412,0.45375,0.44678708919252286,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLWCARTER34-15,2026-04-12,pts,14.5,9.5265,4.9735,0.1725,0.15097668361825722,0.0,1.0
KXNBAPTS-26APR12ORLBOS-ORLWCARTER34-20,2026-04-12,pts,19.5,9.5265,9.9735,0.05275,0.03820493222378196,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLFWAGNER22-10,2026-04-12,reb,9.5,3.361,6.138999999999999,0.00675,0.009157776067370338,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLFWAGNER22-2,2026-04-12,reb,1.5,3.361,-1.8610000000000002,0.8035,0.8068742877390236,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLFWAGNER22-4,2026-04-12,reb,3.5,3.361,0.1389999999999998,0.43025,0.4211815218797911,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLFWAGNER22-6,2026-04-12,reb,5.5,3.361,2.139,0.151,0.15137494532656226,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLFWAGNER22-8,2026-04-12,reb,7.5,3.361,4.138999999999999,0.036,0.04126090952734918,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLJSUGGS4-2,2026-04-12,reb,1.5,3.66875,-2.16875,0.856,0.838974629919798,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLJSUGGS4-4,2026-04-12,reb,3.5,3.66875,-0.16875000000000018,0.47725,0.47766473449408464,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLJSUGGS4-5,2026-04-12,reb,4.5,3.66875,0.8312499999999998,0.30525,0.31419789725800207,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLJSUGGS4-6,2026-04-12,reb,5.5,3.66875,1.8312499999999998,0.18375,0.191390134900443,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLJSUGGS4-8,2026-04-12,reb,7.5,3.66875,3.83125,0.05525,0.05871138002182452,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLPBANCHERO5-10,2026-04-12,reb,9.5,5.688,3.8120000000000003,0.08675,0.10717399211781564,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLPBANCHERO5-12,2026-04-12,reb,11.5,5.688,5.812,0.0245,0.04069716570452253,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLPBANCHERO5-4,2026-04-12,reb,3.5,5.688,-2.1879999999999997,0.78775,0.7536887361185256,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLPBANCHERO5-6,2026-04-12,reb,5.5,5.688,-0.18799999999999972,0.49175,0.477256871648559,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLPBANCHERO5-8,2026-04-12,reb,7.5,5.688,1.8120000000000003,0.23025,0.24613421445503603,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-10,2026-04-12,reb,9.5,4.59525,4.90475,0.04025,0.044420371574009465,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-12,2026-04-12,reb,11.5,4.59525,6.90475,0.0095,0.01295634556792502,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-4,2026-04-12,reb,3.5,4.59525,-1.09525,0.64325,0.6254141159246888,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-6,2026-04-12,reb,5.5,4.59525,0.9047499999999999,0.3185,0.32312321854770754,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-8,2026-04-12,reb,7.5,4.59525,2.90475,0.11725,0.13152505139410786,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-10,2026-04-12,ast,9.5,3.17,6.33,0.003,0.0062623316206711355,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-12,2026-04-12,ast,11.5,3.17,8.33,0.00025,0.0010600912919820349,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-6,2026-04-12,ast,5.5,3.17,2.33,0.11575,0.12711565993779672,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-7,2026-04-12,ast,6.5,3.17,3.33,0.05375,0.06516622807554506,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-8,2026-04-12,ast,7.5,3.17,4.33,0.0245,0.03140953006610736,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-10,2026-04-12,ast,9.5,3.03775,6.46225,0.00125,0.00487494060490723,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-2,2026-04-12,ast,1.5,3.03775,-1.53775,0.794,0.7679922150316423,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-4,2026-04-12,ast,3.5,3.03775,0.46225000000000005,0.36425,0.35909182937167194,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-6,2026-04-12,ast,5.5,3.03775,2.46225,0.09375,0.1120043661153256,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-8,2026-04-12,ast,7.5,3.03775,4.46225,0.014,0.02603868924372721,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-1,2026-04-12,fg3m,0.5,1.242,-0.742,0.69575,0.6835966504426649,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-2,2026-04-12,fg3m,1.5,1.242,0.258,0.3495,0.3456141234063219,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-3,2026-04-12,fg3m,2.5,1.242,1.258,0.139,0.14144971511726567,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-4,2026-04-12,fg3m,3.5,1.242,2.258,0.0435,0.049707058727264886,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-5,2026-04-12,fg3m,4.5,1.242,3.258,0.01075,0.015578683555406925,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-1,2026-04-12,fg3m,0.5,0.824,-0.32399999999999995,0.55525,0.542733495481261,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-2,2026-04-12,fg3m,1.5,0.824,0.676,0.19625,0.20265529683273642,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-3,2026-04-12,fg3m,2.5,0.824,1.6760000000000002,0.0565,0.05962738352606167,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-4,2026-04-12,fg3m,3.5,0.824,2.676,0.0125,0.014879932176940724,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-5,2026-04-12,fg3m,4.5,0.824,3.676,0.0025,0.003290321922053252,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-1,2026-04-12,fg3m,0.5,1.5935,-1.0935,0.7835,0.7647761728280315,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-2,2026-04-12,fg3m,1.5,1.5935,-0.09349999999999992,0.46775,0.45467926797269365,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-3,2026-04-12,fg3m,2.5,1.5935,0.9065000000000001,0.22325,0.22350144991121312,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-4,2026-04-12,fg3m,3.5,1.5935,1.9065,0.0825,0.09529780275379296,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-5,2026-04-12,fg3m,4.5,1.5935,2.9065000000000003,0.0255,0.03643951485079411,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-1,2026-04-12,fg3m,0.5,0.8205,-0.3205,0.55725,0.5412864046448579,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-2,2026-04-12,fg3m,1.5,0.8205,0.6795,0.1955,0.2014404157006282,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-3,2026-04-12,fg3m,2.5,0.8205,1.6795,0.054,0.05905834840791613,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-4,2026-04-12,fg3m,3.5,0.8205,2.6795,0.0115,0.014683801562335952,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-5,2026-04-12,fg3m,4.5,0.8205,3.6795,0.002,0.003234853302582108,0.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-10,2026-04-12,ast,9.5,2.8085,6.6915,0.00275,0.003029928128307602,0.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-2,2026-04-12,ast,1.5,2.8085,-1.3085,0.7465,0.7338555890502583,1.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-4,2026-04-12,ast,3.5,2.8085,0.6915,0.3035,0.3135609614820547,1.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-6,2026-04-12,ast,5.5,2.8085,2.6915,0.08225,0.08783308429358638,1.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-8,2026-04-12,ast,7.5,2.8085,4.6915,0.01925,0.01820896243194947,1.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-25,2026-04-12,pts,24.5,15.41625,9.08375,0.0925,0.11343980162134726,0.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-30,2026-04-12,pts,29.5,15.41625,14.08375,0.025,0.0445113334834526,0.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-35,2026-04-12,pts,34.5,15.41625,19.083750000000002,0.00525,0.015923655462704578,0.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-40,2026-04-12,pts,39.5,15.41625,24.083750000000002,0.001,0.005295019499434228,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-10,2026-04-12,reb,9.5,4.993,4.507,0.04175,0.06380888161237752,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-12,2026-04-12,reb,11.5,4.993,6.507,0.008,0.02068701272907325,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-6,2026-04-12,reb,5.5,4.993,0.5069999999999997,0.38775,0.3807035157694123,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-8,2026-04-12,reb,7.5,4.993,2.5069999999999997,0.152,0.17057021517407422,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-9,2026-04-12,reb,8.5,4.993,3.5069999999999997,0.0785,0.10643195781860149,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-1,2026-04-12,fg3m,0.5,0.962,-0.46199999999999997,0.61775,0.5958780882751127,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-2,2026-04-12,fg3m,1.5,0.962,0.538,0.24525,0.25062259674888887,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-3,2026-04-12,fg3m,2.5,0.962,1.538,0.0765,0.08382054030534469,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-4,2026-04-12,fg3m,3.5,0.962,2.5380000000000003,0.01875,0.023873506762203234,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-5,2026-04-12,fg3m,4.5,0.962,3.5380000000000003,0.003,0.0060379357316142634,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-15,2026-04-12,pts,14.5,10.131,4.369,0.2175,0.18444473258171157,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-20,2026-04-12,pts,19.5,10.131,9.369,0.06975,0.052046162271371155,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-25,2026-04-12,pts,24.5,10.131,14.369,0.01725,0.012111371219843847,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-30,2026-04-12,pts,29.5,10.131,19.369,0.00325,0.0024542398401145027,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-10,2026-04-12,pts,9.5,9.025,0.47499999999999964,0.41425,0.4057257532493679,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-15,2026-04-12,pts,14.5,9.025,5.475,0.15175,0.12499255641862994,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-20,2026-04-12,pts,19.5,9.025,10.475,0.03825,0.028617526714612818,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-25,2026-04-12,pts,24.5,9.025,15.475,0.00575,0.005363373057154064,0.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-10,2026-04-12,reb,9.5,4.7095,4.7905,0.03675,0.049571025395825696,0.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-12,2026-04-12,reb,11.5,4.7095,6.7905,0.00875,0.0149239067076814,0.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-4,2026-04-12,reb,3.5,4.7095,-1.2095000000000002,0.65825,0.6411079723988642,1.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-6,2026-04-12,reb,5.5,4.7095,0.7904999999999998,0.33425,0.3397400982439702,1.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-8,2026-04-12,reb,7.5,4.7095,2.7904999999999998,0.13375,0.14234122704176355,1.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-10,2026-04-12,ast,9.5,2.65875,6.8412500000000005,0.00175,0.0021504490179684588,0.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-2,2026-04-12,ast,1.5,2.65875,-1.15875,0.719,0.7089512180099904,1.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-4,2026-04-12,ast,3.5,2.65875,0.84125,0.28525,0.2836683031542606,0.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-6,2026-04-12,ast,5.5,2.65875,2.84125,0.0695,0.07356099816703754,0.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-8,2026-04-12,ast,7.5,2.65875,4.8412500000000005,0.011,0.014053782736191844,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-2,2026-04-12,fg3m,1.5,1.979,-0.4790000000000001,0.5715,0.5574240333313626,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-3,2026-04-12,fg3m,2.5,1.979,0.5209999999999999,0.32725,0.3170485505214966,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-4,2026-04-12,fg3m,3.5,1.979,1.521,0.15025,0.15813444442421865,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-5,2026-04-12,fg3m,4.5,1.979,2.521,0.05925,0.07116078289235461,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-6,2026-04-12,fg3m,5.5,1.979,3.521,0.0195,0.02949909163265041,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-1,2026-04-12,fg3m,0.5,1.11775,-0.61775,0.65125,0.6476461165541899,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-2,2026-04-12,fg3m,1.5,1.11775,0.38225,0.31225,0.3041055732683944,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-3,2026-04-12,fg3m,2.5,1.11775,1.38225,0.11225,0.11469267775102154,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-4,2026-04-12,fg3m,3.5,1.11775,2.38225,0.033,0.03700599469769161,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-5,2026-04-12,fg3m,4.5,1.11775,3.38225,0.00675,0.010628311995281803,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-10,2026-04-12,pts,9.5,8.67175,0.8282500000000006,0.398,0.3759444273004183,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-15,2026-04-12,pts,14.5,8.67175,5.828250000000001,0.1105,0.10786755835950623,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-20,2026-04-12,pts,19.5,8.67175,10.82825,0.02175,0.02287827858195457,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-25,2026-04-12,pts,24.5,8.67175,15.82825,0.00225,0.003962725977660564,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-10,2026-04-12,pts,9.5,11.63125,-2.1312499999999996,0.593,0.5983901123727526,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-15,2026-04-12,pts,14.5,11.63125,2.8687500000000004,0.30325,0.273782687602963,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-20,2026-04-12,pts,19.5,11.63125,7.86875,0.1215,0.09680709536043675,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-25,2026-04-12,pts,24.5,11.63125,12.86875,0.034,0.028517762385446677,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-30,2026-04-12,pts,29.5,11.63125,17.86875,0.008,0.007354194753460774,0.0,1.0
KXNBAPTS-26APR12DETIND-DETTHARRIS12-10,2026-04-12,pts,9.5,8.470781352593566,1.0292186474064344,0.38443860801050556,0.35874806787236446,1.0,0.7615
KXNBAPTS-26APR12DETIND-DETTHARRIS12-15,2026-04-12,pts,14.5,8.470781352593566,6.029218647406434,0.12442547603414314,0.0986123163311452,1.0,0.7615
KXNBAPTS-26APR12DETIND-DETTHARRIS12-20,2026-04-12,pts,19.5,8.470781352593566,11.029218647406434,0.026263952724885097,0.01997613010185506,1.0,0.7615
KXNBAREB-26APR12DETIND-DETATHOMPSON9-10,2026-04-12,reb,9.5,4.138,5.362,0.01875,0.027157688873745256,0.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-2,2026-04-12,reb,1.5,4.138,-2.638,0.895,0.8777091584282721,1.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-4,2026-04-12,reb,3.5,4.138,-0.6379999999999999,0.57475,0.5569896481075427,1.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-6,2026-04-12,reb,5.5,4.138,1.362,0.2475,0.25686862634068897,0.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-8,2026-04-12,reb,7.5,4.138,3.362,0.08075,0.0920191037610123,0.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-2,2026-04-12,reb,1.5,3.927,-2.427,0.85625,0.8616523647517207,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-4,2026-04-12,reb,3.5,3.927,-0.42700000000000005,0.53575,0.5224180149186294,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-5,2026-04-12,reb,4.5,3.927,0.573,0.35975,0.3572895356505177,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-6,2026-04-12,reb,5.5,3.927,1.573,0.23125,0.22692765035561313,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-8,2026-04-12,reb,7.5,3.927,3.573,0.07675,0.07607210774136819,1.0,1.0
KXNBAREB-26APR12DETIND-DETTHARRIS12-2,2026-04-12,reb,1.5,3.856204858831254,-2.356204858831254,0.8397898883782009,0.8557857777378498,1.0,0.7615
KXNBAREB-26APR12DETIND-DETTHARRIS12-4,2026-04-12,reb,3.5,3.856204858831254,-0.3562048588312541,0.520682862770847,0.5104094090567248,1.0,0.7615
KXNBAREB-26APR12DETIND-DETTHARRIS12-5,2026-04-12,reb,4.5,3.856204858831254,0.6437951411687459,0.35784635587655944,0.3455167920745934,0.0,0.7615
KXNBAREB-26APR12DETIND-DETTHARRIS12-6,2026-04-12,reb,5.5,3.856204858831254,1.643795141168746,0.22258699934340118,0.2170442571163126,0.0,0.7615
KXNBAREB-26APR12DETIND-DETTHARRIS12-8,2026-04-12,reb,7.5,3.856204858831254,3.643795141168746,0.06828627708470125,0.0710716710172139,0.0,0.7615
KXNBAAST-26APR12DETIND-DETATHOMPSON9-10,2026-04-12,ast,9.5,2.4945,7.0055,0.00075,0.0014274623929602104,0.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-2,2026-04-12,ast,1.5,2.4945,-0.9944999999999999,0.7015,0.679056905704527,1.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-4,2026-04-12,ast,3.5,2.4945,1.0055,0.24525,0.25103839935344996,1.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-6,2026-04-12,ast,5.5,2.4945,3.0055,0.05,0.059390548227075346,0.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-8,2026-04-12,ast,7.5,2.4945,5.0055,0.007,0.010300275068725329,0.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-10,2026-04-12,ast,9.5,4.1785,5.3215,0.02,0.02755145798102243,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-12,2026-04-12,ast,11.5,4.1785,7.3215,0.00475,0.006924745325581294,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-6,2026-04-12,ast,5.5,4.1785,1.3215000000000003,0.2715,0.26198722723977597,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-8,2026-04-12,ast,7.5,4.1785,3.3215000000000003,0.0885,0.09385339921717584,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-9,2026-04-12,ast,8.5,4.1785,4.3215,0.04775,0.051972459765202705,1.0,1.0
KXNBAAST-26APR12DETIND-DETTHARRIS12-2,2026-04-12,ast,1.5,1.9274458305975048,-0.42744583059750485,0.5505581089954038,0.5525682642783726,0.0,0.7615
KXNBAAST-26APR12DETIND-DETTHARRIS12-3,2026-04-12,ast,2.5,1.9274458305975048,0.5725541694024952,0.3036769533814839,0.3046117952059081,0.0,0.7615
KXNBAAST-26APR12DETIND-DETTHARRIS12-4,2026-04-12,ast,3.5,1.9274458305975048,1.5725541694024952,0.14773473407747867,0.14439270278584893,0.0,0.7615
KXNBAAST-26APR12DETIND-DETTHARRIS12-6,2026-04-12,ast,5.5,1.9274458305975048,3.572554169402495,0.025935653315824033,0.023104713595368143,0.0,0.7615
KXNBAAST-26APR12DETIND-DETTHARRIS12-8,2026-04-12,ast,7.5,1.9274458305975048,5.572554169402495,0.002954694681549573,0.0026653492999980655,0.0,0.7615
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-1,2026-04-12,fg3m,0.5,1.089,-0.589,0.64925,0.6386831554284662,1.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-2,2026-04-12,fg3m,1.5,1.089,0.41100000000000003,0.29425,0.29433366556456053,0.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-3,2026-04-12,fg3m,2.5,1.089,1.411,0.1085,0.10874848733715936,0.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-4,2026-04-12,fg3m,3.5,1.089,2.411,0.02825,0.0343451144524739,0.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-5,2026-04-12,fg3m,4.5,1.089,3.411,0.0065,0.0096509131665935,0.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-15,2026-04-12,pts,14.5,12.6215,1.8785000000000007,0.34875,0.33443044602370553,1.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-20,2026-04-12,pts,19.5,12.6215,6.878500000000001,0.13125,0.13349441371954684,1.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-25,2026-04-12,pts,24.5,12.6215,11.8785,0.0415,0.044695291983137264,0.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-30,2026-04-12,pts,29.5,12.6215,16.878500000000003,0.0085,0.013146500664886651,0.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-35,2026-04-12,pts,34.5,12.6215,21.878500000000003,0.002,0.003504748172245886,0.0,1.0
KXNBAPTS-26APR12GSWLAC-LACDGARLAND10-10,2026-04-12,pts,9.5,12.339,-2.8390000000000004,0.65275,0.6410290706322856,1.0,1.0
KXNBAPTS-26APR12GSWLAC-LACDGARLAND10-15,2026-04-12,pts,14.5,12.339,2.1609999999999996,0.3265,0.3171548614424793,1.0,1.0
KXNBAPTS-26APR12GSWLAC-LACDGARLAND10-20,2026-04-12,pts,19.5,12.339,7.161,0.128,0.12252741047576454,0.0,1.0
