ticker,date,stat,threshold,mu_sim,dist,p_sim,p_nb,y,p_play
KXNBAREB-26APR12ORLBOS-ORLPBANCHERO5-8,2026-04-12,reb,7.5,6.48075,1.0192500000000004,0.338,0.3378200910513932,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-10,2026-04-12,reb,9.5,5.697,3.803,0.09625,0.10780951956658502,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-12,2026-04-12,reb,11.5,5.697,5.803,0.0295,0.04101455991433822,0.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-4,2026-04-12,reb,3.5,5.697,-2.197,0.77325,0.7545548181582697,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-6,2026-04-12,reb,5.5,5.697,-0.19700000000000006,0.48375,0.4784560968097811,1.0,1.0
KXNBAREB-26APR12ORLBOS-ORLWCARTER34-8,2026-04-12,reb,7.5,5.697,1.803,0.2425,0.24715493263591426,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-10,2026-04-12,ast,9.5,3.9395,5.5605,0.00975,0.020521940724265053,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-12,2026-04-12,ast,11.5,3.9395,7.5605,0.00225,0.004755204880787622,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-6,2026-04-12,ast,5.5,3.9395,1.5605000000000002,0.219,0.22780777290152343,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-7,2026-04-12,ast,6.5,3.9395,2.5605,0.1155,0.13513996954428398,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLJSUGGS4-8,2026-04-12,ast,7.5,3.9395,3.5605,0.05825,0.07567380119576705,0.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-10,2026-04-12,ast,9.5,3.48825,6.01175,0.00325,0.010762022977299668,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-2,2026-04-12,ast,1.5,3.48825,-1.9882499999999999,0.85125,0.822865273251263,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-4,2026-04-12,ast,3.5,3.48825,0.01175000000000015,0.46325,0.44564417087977093,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-6,2026-04-12,ast,5.5,3.48825,2.01175,0.151,0.16647758973606164,1.0,1.0
KXNBAAST-26APR12ORLBOS-ORLPBANCHERO5-8,2026-04-12,ast,7.5,3.48825,4.01175,0.0325,0.04700925870723116,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-1,2026-04-12,fg3m,0.5,1.34225,-0.8422499999999999,0.7285,0.7095941152728866,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-2,2026-04-12,fg3m,1.5,1.34225,0.15775000000000006,0.377,0.378087244281901,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-3,2026-04-12,fg3m,2.5,1.34225,1.15775,0.15975,0.16408798742559838,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-4,2026-04-12,fg3m,3.5,1.34225,2.15775,0.055,0.06132481877047924,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLDBANE3-5,2026-04-12,fg3m,4.5,1.34225,3.15775,0.01775,0.020472592014896485,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-1,2026-04-12,fg3m,0.5,0.835,-0.33499999999999996,0.55,0.5472479914959221,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-2,2026-04-12,fg3m,1.5,0.835,0.665,0.20775,0.20647546698828478,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-3,2026-04-12,fg3m,2.5,0.835,1.665,0.0595,0.061430933054102965,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-4,2026-04-12,fg3m,3.5,0.835,2.665,0.01475,0.015506515914930463,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLFWAGNER22-5,2026-04-12,fg3m,4.5,0.835,3.665,0.00225,0.0034689420750295685,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-1,2026-04-12,fg3m,0.5,1.529,-1.029,0.77575,0.7518369794428857,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-2,2026-04-12,fg3m,1.5,1.529,-0.028999999999999915,0.44275,0.43571469788485095,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-3,2026-04-12,fg3m,2.5,1.529,0.9710000000000001,0.2025,0.20799229481027193,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-4,2026-04-12,fg3m,3.5,1.529,1.971,0.074,0.08596361875319469,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLJSUGGS4-5,2026-04-12,fg3m,4.5,1.529,2.971,0.02675,0.03182950070262136,1.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-1,2026-04-12,fg3m,0.5,0.87025,-0.37024999999999997,0.58275,0.5613788229799624,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-2,2026-04-12,fg3m,1.5,0.87025,0.62975,0.21175,0.2187314827452208,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-3,2026-04-12,fg3m,2.5,0.87025,1.62975,0.06125,0.06736220340267429,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-4,2026-04-12,fg3m,3.5,0.87025,2.62975,0.01175,0.017619015734305132,0.0,1.0
KXNBA3PT-26APR12ORLBOS-ORLPBANCHERO5-5,2026-04-12,fg3m,4.5,0.87025,3.62975,0.0025,0.004086376422535287,0.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-10,2026-04-12,ast,9.5,3.03575,6.46425,0.00275,0.004855895526774456,0.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-2,2026-04-12,ast,1.5,3.03575,-1.5357500000000002,0.7815,0.7677139924139347,1.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-4,2026-04-12,ast,3.5,3.03575,0.46424999999999983,0.36125,0.35869741256297905,1.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-6,2026-04-12,ast,5.5,3.03575,2.46425,0.101,0.1117820984986787,1.0,1.0
KXNBAAST-26APR12WASCLE-WASBCARRINGTON7-8,2026-04-12,ast,7.5,3.03575,4.46425,0.01825,0.025962358322396573,1.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-25,2026-04-12,pts,24.5,15.9685,8.5315,0.10275,0.13055527606963402,0.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-30,2026-04-12,pts,29.5,15.9685,13.5315,0.0275,0.05363082448580747,0.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-35,2026-04-12,pts,34.5,15.9685,18.5315,0.0065,0.02011027177841529,0.0,1.0
KXNBAPTS-26APR12CHIDAL-DALCFLAGG32-40,2026-04-12,pts,39.5,15.9685,23.5315,0.00225,0.00701452778113798,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-10,2026-04-12,reb,9.5,4.52925,4.97075,0.02675,0.04159886041563876,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-12,2026-04-12,reb,11.5,4.52925,6.97075,0.004,0.011907310899839874,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-6,2026-04-12,reb,5.5,4.52925,0.9707499999999998,0.30275,0.31351585160448736,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-8,2026-04-12,reb,7.5,4.52925,2.97075,0.101,0.12543775785687294,0.0,1.0
KXNBAREB-26APR12CHIDAL-DALCFLAGG32-9,2026-04-12,reb,8.5,4.52925,3.97075,0.05,0.0737428308456235,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-1,2026-04-12,fg3m,0.5,0.83675,-0.33675,0.569,0.5479615487366287,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-2,2026-04-12,fg3m,1.5,0.83675,0.66325,0.2005,0.2070834696252385,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-3,2026-04-12,fg3m,2.5,0.83675,1.6632500000000001,0.0535,0.06171996709285332,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-4,2026-04-12,fg3m,3.5,0.83675,2.66325,0.01225,0.015607625691657856,0.0,1.0
KXNBA3PT-26APR12CHIDAL-DALCFLAGG32-5,2026-04-12,fg3m,4.5,0.83675,3.66325,0.00125,0.0034979644236184937,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-15,2026-04-12,pts,14.5,11.0095,3.490500000000001,0.26075,0.23603761149152114,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-20,2026-04-12,pts,19.5,11.0095,8.4905,0.09225,0.0765354125144353,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-25,2026-04-12,pts,24.5,11.0095,13.4905,0.03075,0.02058789775718972,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOURSHEPPARD15-30,2026-04-12,pts,29.5,11.0095,18.4905,0.0065,0.004837453018148086,0.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-10,2026-04-12,pts,9.5,8.959,0.5410000000000004,0.41425,0.4002100510680997,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-15,2026-04-12,pts,14.5,8.959,5.541,0.14075,0.12171407731980322,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-20,2026-04-12,pts,19.5,8.959,10.541,0.03625,0.027482398417678744,1.0,1.0
KXNBAPTS-26APR12MEMHOU-HOUTEASON17-25,2026-04-12,pts,24.5,8.959,15.541,0.0095,0.005077330920596257,0.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-10,2026-04-12,reb,9.5,5.2585,4.2415,0.061,0.07899714417777193,0.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-12,2026-04-12,reb,11.5,5.2585,6.2415,0.02,0.027304662741097108,0.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-4,2026-04-12,reb,3.5,5.2585,-1.7584999999999997,0.73775,0.7089106844015117,1.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-6,2026-04-12,reb,5.5,5.2585,0.24150000000000027,0.4285,0.4184023371432989,1.0,1.0
KXNBAREB-26APR12MEMHOU-HOUTEASON17-8,2026-04-12,reb,7.5,5.2585,2.2415000000000003,0.17625,0.19854200928510723,1.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-10,2026-04-12,ast,9.5,2.94,6.5600000000000005,0.00475,0.004007304442415371,0.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-2,2026-04-12,ast,1.5,2.94,-1.44,0.75625,0.7539997835807405,1.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-4,2026-04-12,ast,3.5,2.94,0.56,0.338,0.33974643564583795,0.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-6,2026-04-12,ast,5.5,2.94,2.56,0.096,0.10136992844806203,0.0,1.0
KXNBAAST-26APR12MEMHOU-HOURSHEPPARD15-8,2026-04-12,ast,7.5,2.94,4.5600000000000005,0.02375,0.02247541073203163,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-2,2026-04-12,fg3m,1.5,2.228,-0.7280000000000002,0.6325,0.6142421295457225,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-3,2026-04-12,fg3m,2.5,2.228,0.2719999999999998,0.382,0.37610163020292975,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-4,2026-04-12,fg3m,3.5,2.228,1.2719999999999998,0.1995,0.2033316013093418,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-5,2026-04-12,fg3m,4.5,2.228,2.272,0.08825,0.09956524268093392,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOURSHEPPARD15-6,2026-04-12,fg3m,5.5,2.228,3.272,0.0345,0.045018529663084283,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-1,2026-04-12,fg3m,0.5,1.10225,-0.60225,0.662,0.6428455586337385,1.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-2,2026-04-12,fg3m,1.5,1.10225,0.39775000000000005,0.29475,0.2988440827479377,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-3,2026-04-12,fg3m,2.5,1.10225,1.39775,0.1025,0.11147533000537035,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-4,2026-04-12,fg3m,3.5,1.10225,2.3977500000000003,0.03125,0.035558246286183204,0.0,1.0
KXNBA3PT-26APR12MEMHOU-HOUTEASON17-5,2026-04-12,fg3m,4.5,1.10225,3.3977500000000003,0.0085,0.010093761565644899,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-10,2026-04-12,pts,9.5,7.282,2.218,0.27825,0.2553908494328534,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-15,2026-04-12,pts,14.5,7.282,7.218,0.0555,0.052188304602559854,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-20,2026-04-12,pts,19.5,7.282,12.218,0.0105,0.007718753555750135,0.0,1.0
KXNBAPTS-26APR12DETIND-DETATHOMPSON9-25,2026-04-12,pts,24.5,7.282,17.218,0.00125,0.0009238661979124041,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-10,2026-04-12,pts,9.5,14.033,-4.5329999999999995,0.7115,0.7267002515031631,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-15,2026-04-12,pts,14.5,14.033,0.4670000000000005,0.438,0.4188277210975412,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-20,2026-04-12,pts,19.5,14.033,5.4670000000000005,0.21475,0.19306209294843635,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-25,2026-04-12,pts,24.5,14.033,10.467,0.07975,0.07536579814618705,0.0,1.0
KXNBAPTS-26APR12DETIND-DETCCUNNINGHAM2-30,2026-04-12,pts,29.5,14.033,15.467,0.02725,0.025978784419449785,0.0,1.0
KXNBAPTS-26APR12DETIND-DETTHARRIS12-10,2026-04-12,pts,9.5,8.65275,0.8472500000000007,0.38925,0.37432572560432387,1.0,1.0
KXNBAPTS-26APR12DETIND-DETTHARRIS12-15,2026-04-12,pts,14.5,8.65275,5.847250000000001,0.14,0.10697686461404488,1.0,1.0
KXNBAPTS-26APR12DETIND-DETTHARRIS12-20,2026-04-12,pts,19.5,8.65275,10.84725,0.034,0.022592793428975688,1.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-10,2026-04-12,reb,9.5,4.52575,4.97425,0.0295,0.0414523758292642,0.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-2,2026-04-12,reb,1.5,4.52575,-3.0257500000000004,0.928,0.9023384632298894,1.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-4,2026-04-12,reb,3.5,4.52575,-1.0257500000000004,0.64325,0.6155935960047385,1.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-6,2026-04-12,reb,5.5,4.52575,0.9742499999999996,0.3045,0.31300638102835365,0.0,1.0
KXNBAREB-26APR12DETIND-DETATHOMPSON9-8,2026-04-12,reb,7.5,4.52575,2.9742499999999996,0.1095,0.1251183512465558,0.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-2,2026-04-12,reb,1.5,3.68625,-2.18625,0.833,0.8406263488765251,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-4,2026-04-12,reb,3.5,3.68625,-0.1862499999999998,0.48475,0.4807780497554095,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-5,2026-04-12,reb,4.5,3.68625,0.8137500000000002,0.326,0.3171266949904119,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-6,2026-04-12,reb,5.5,3.68625,1.8137500000000002,0.20275,0.19374948897588584,1.0,1.0
KXNBAREB-26APR12DETIND-DETCCUNNINGHAM2-8,2026-04-12,reb,7.5,3.68625,3.81375,0.061,0.05981045718496325,1.0,1.0
KXNBAREB-26APR12DETIND-DETTHARRIS12-2,2026-04-12,reb,1.5,3.9035,-2.4035,0.86025,0.8597329577592387,1.0,1.0
KXNBAREB-26APR12DETIND-DETTHARRIS12-4,2026-04-12,reb,3.5,3.9035,-0.4035000000000002,0.52725,0.5184541804428514,1.0,1.0
KXNBAREB-26APR12DETIND-DETTHARRIS12-5,2026-04-12,reb,4.5,3.9035,0.5964999999999998,0.355,0.3533864067657432,0.0,1.0
KXNBAREB-26APR12DETIND-DETTHARRIS12-6,2026-04-12,reb,5.5,3.9035,1.5964999999999998,0.218,0.22363649809286368,0.0,1.0
KXNBAREB-26APR12DETIND-DETTHARRIS12-8,2026-04-12,reb,7.5,3.9035,3.5965,0.0725,0.07439235084265583,0.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-10,2026-04-12,ast,9.5,2.38725,7.11275,0.0005,0.0010692438371483481,0.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-2,2026-04-12,ast,1.5,2.38725,-0.8872499999999999,0.675,0.6579902964696408,1.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-4,2026-04-12,ast,3.5,2.38725,1.1127500000000001,0.22425,0.22996812732858396,1.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-6,2026-04-12,ast,5.5,2.38725,3.11275,0.04125,0.051009679267475905,0.0,1.0
KXNBAAST-26APR12DETIND-DETATHOMPSON9-8,2026-04-12,ast,7.5,2.38725,5.11275,0.00675,0.008267932243792964,0.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-10,2026-04-12,ast,9.5,5.5165,3.9835000000000003,0.0885,0.0937066118084191,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-12,2026-04-12,ast,11.5,5.5165,5.9835,0.026,0.03372344718930986,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-6,2026-04-12,ast,5.5,5.5165,-0.016499999999999737,0.47,0.4549839190902616,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-8,2026-04-12,ast,7.5,5.5165,1.9835000000000003,0.22875,0.22563252081777285,1.0,1.0
KXNBAAST-26APR12DETIND-DETCCUNNINGHAM2-9,2026-04-12,ast,8.5,5.5165,2.9835000000000003,0.14825,0.14832512005673704,1.0,1.0
KXNBAAST-26APR12DETIND-DETTHARRIS12-2,2026-04-12,ast,1.5,1.63475,-0.13474999999999993,0.4715,0.4718826177205203,0.0,1.0
KXNBAAST-26APR12DETIND-DETTHARRIS12-3,2026-04-12,ast,2.5,1.63475,0.8652500000000001,0.23425,0.23163675682158413,0.0,1.0
KXNBAAST-26APR12DETIND-DETTHARRIS12-4,2026-04-12,ast,3.5,1.63475,1.86525,0.09625,0.09686271712172922,0.0,1.0
KXNBAAST-26APR12DETIND-DETTHARRIS12-6,2026-04-12,ast,5.5,1.63475,3.86525,0.01025,0.011900859175309919,0.0,1.0
KXNBAAST-26APR12DETIND-DETTHARRIS12-8,2026-04-12,ast,7.5,1.63475,5.86525,0.001,0.0010453934458540814,0.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-1,2026-04-12,fg3m,0.5,1.24075,-0.74075,0.69575,0.6832562839979424,1.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-2,2026-04-12,fg3m,1.5,1.24075,0.25925,0.33975,0.34520309251839065,0.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-3,2026-04-12,fg3m,2.5,1.24075,1.25925,0.141,0.1411727857829973,0.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-4,2026-04-12,fg3m,3.5,1.24075,2.2592499999999998,0.047,0.04956976079596076,0.0,1.0
KXNBA3PT-26APR12DETIND-DETCCUNNINGHAM2-5,2026-04-12,fg3m,4.5,1.24075,3.2592499999999998,0.014,0.015522829570049801,0.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-15,2026-04-12,pts,14.5,15.19825,-0.6982499999999998,0.507,0.48434706137867267,1.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-20,2026-04-12,pts,19.5,15.19825,4.30175,0.246,0.24636622922395945,1.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-25,2026-04-12,pts,24.5,15.19825,9.30175,0.09125,0.1069644148656973,0.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-30,2026-04-12,pts,29.5,15.19825,14.30175,0.02575,0.04118218693338449,0.0,1.0
KXNBAPTS-26APR12GSWLAC-GSWSCURRY30-35,2026-04-12,pts,34.5,15.19825,19.30175,0.0065,0.014449184239792912,0.0,1.0
KXNBAPTS-26APR12GSWLAC-LACDGARLAND10-10,2026-04-12,pts,9.5,13.63375,-4.133749999999999,0.71625,0.708475658908191,1.0,1.0
KXNBAPTS-26APR12GSWLAC-LACDGARLAND10-15,2026-04-12,pts,14.5,13.63375,0.8662500000000009,0.40625,0.395402981577623,1.0,1.0
KXNBAPTS-26APR12GSWLAC-LACDGARLAND10-20,2026-04-12,pts,19.5,13.63375,5.866250000000001,0.177,0.1755209910267802,0.0,1.0
