game_id,date,y,margin,total,p_sim,m_sim,t_sim,p_elo,p_const,margin_sd_sim,total_sd_sim
espn:401810753,2026-03-04,1.0,23.0,237.0,0.6866666666666666,7.866,228.51666666666668,0.9316069963412854,0.55,16.489209926494357,20.120463601904294
espn:401810754,2026-03-05,1.0,1.0,229.0,0.6083333333333333,4.164666666666666,226.21933333333334,0.7644789972204641,0.55,16.133863503685518,19.685508025505012
espn:401810755,2026-03-05,0.0,-10.0,234.0,0.5183333333333333,0.8553333333333333,230.50533333333334,0.5920497380727474,0.55,16.55724629547102,20.098722303226694
espn:401810756,2026-03-05,1.0,16.0,236.0,0.7156666666666667,9.175666666666666,226.145,0.8846964582537475,0.55,16.484643598075014,20.17967562507716
espn:401810757,2026-03-05,0.0,-2.0,228.0,0.589,3.537333333333333,224.01133333333334,0.7982453722158056,0.55,16.543879217268106,20.031754912859952
espn:401810758,2026-03-05,1.0,8.0,222.0,0.5896666666666667,3.729,227.595,0.7321117381589733,0.55,16.365193521617766,20.261152690144097
espn:401810759,2026-03-05,1.0,15.0,227.0,0.5363333333333333,1.2486666666666666,225.65733333333333,0.6129616263790282,0.55,16.195395381266724,20.00628016954232
espn:401810761,2026-03-05,1.0,7.0,233.0,0.5486666666666666,2.0933333333333333,233.20066666666668,0.5607399960650143,0.55,16.36239455445185,20.630181762542847
espn:401810762,2026-03-05,0.0,-10.0,256.0,0.411,-3.1883333333333335,229.86033333333333,0.3849922117093641,0.55,15.881588833894703,19.90594952660022
espn:401810763,2026-03-06,1.0,20.0,220.0,0.7203333333333334,9.524,220.116,0.8862283568444324,0.55,16.02993316683926,20.34878892383197
espn:401810764,2026-03-06,0.0,-8.0,248.0,0.6113333333333333,4.559666666666667,224.571,0.7665586683335657,0.55,16.227069150719185,20.30460437930274
espn:401810765,2026-03-06,1.0,7.0,205.0,0.5953333333333334,3.877666666666667,219.63966666666667,0.7595289611556194,0.55,16.302413969171013,19.551483146355476
espn:401810766,2026-03-06,0.0,-39.0,245.0,0.467,-1.6306666666666667,225.28266666666667,0.4136262075845712,0.55,16.335449985299526,20.19434160572929
espn:401810767,2026-03-06,1.0,2.0,234.0,0.5786666666666667,3.3753333333333333,221.814,0.6900518598564167,0.55,16.333048038324694,19.884199858178853
espn:401810768,2026-03-06,1.0,4.0,228.0,0.5406666666666666,1.7856666666666667,223.38966666666667,0.7675520321779318,0.55,16.66438501382181,20.181951339969306
espn:401810769,2026-03-06,1.0,11.0,245.0,0.65,6.205,227.58966666666666,0.9023953756918014,0.55,16.73862723363737,20.7086284727459
espn:401810770,2026-03-07,0.0,-27.0,211.0,0.606,3.9616666666666664,227.95033333333333,0.7710560657672951,0.55,16.32224036569599,20.409014345517903
espn:401810771,2026-03-07,0.0,-2.0,212.0,0.766,11.564666666666668,221.95333333333335,0.9524086196074183,0.55,15.999098460711952,20.201447692897876
espn:401810772,2026-03-07,1.0,9.0,241.0,0.5923333333333334,3.636,230.33066666666667,0.6238684320968625,0.55,16.583028593514918,19.56244683627849
espn:401810773,2026-03-07,0.0,-3.0,243.0,0.475,-0.9106666666666666,225.86466666666666,0.2458080085877037,0.55,16.04651632667422,19.938113038990313
espn:401810774,2026-03-07,1.0,14.0,212.0,0.592,3.3933333333333335,232.91,0.7521114413293998,0.55,16.638367975522385,19.91135103402077
espn:401810775,2026-03-07,1.0,7.0,201.0,0.668,7.187,225.93033333333332,0.8480691789444709,0.55,16.51351055953882,20.487951253250177
espn:401810776,2026-03-08,0.0,-11.0,207.0,0.5316666666666666,1.1796666666666666,225.65766666666667,0.6757966466088613,0.55,16.70628783489086,20.349311402491132
espn:401810777,2026-03-08,1.0,13.0,207.0,0.447,-2.0383333333333336,227.90966666666668,0.35388438832882146,0.55,16.61784775140538,20.054081211120646
espn:401810778,2026-03-08,1.0,11.0,231.0,0.536,1.4983333333333333,224.25633333333334,0.4534307941273826,0.55,16.31046690182582,19.646678087882666
espn:401810779,2026-03-08,1.0,30.0,214.0,0.624,4.909666666666666,225.42433333333332,0.790494578044353,0.55,15.608443437945871,19.714789910679297
