game_id,date,y,margin,total,p_sim,m_sim,t_sim,p_elo,p_const,margin_sd_sim,total_sd_sim
espn:401810753,2026-03-04,1.0,23.0,237.0,0.6953333333333334,7.734,226.732,0.9316069963412854,0.55,15.944735097621827,19.9372726988088
espn:401810754,2026-03-05,1.0,1.0,229.0,0.608,4.453666666666667,223.13966666666667,0.7644789972204641,0.55,16.106143337938548,19.736704213779518
espn:401810755,2026-03-05,0.0,-10.0,234.0,0.5116666666666667,0.199,232.16966666666667,0.5920497380727474,0.55,15.593462273230621,19.933394422983312
espn:401810756,2026-03-05,1.0,16.0,236.0,0.736,10.116333333333333,221.73033333333333,0.8846964582537475,0.55,15.865984575674954,19.65810129579038
espn:401810757,2026-03-05,0.0,-2.0,228.0,0.5853333333333334,3.8943333333333334,223.07966666666667,0.7982453722158056,0.55,16.521778593386635,20.319350052488282
espn:401810758,2026-03-05,1.0,8.0,222.0,0.6183333333333333,4.61,225.47733333333332,0.7321117381589733,0.55,16.038866335665166,19.53021982012036
espn:401810759,2026-03-05,1.0,15.0,227.0,0.48533333333333334,-0.5726666666666667,227.30133333333333,0.6129616263790282,0.55,16.230281971946418,19.790044590371416
espn:401810761,2026-03-05,1.0,7.0,233.0,0.5733333333333334,3.4,235.38,0.5607399960650143,0.55,16.195801925190366,20.475341266997237
espn:401810762,2026-03-05,0.0,-10.0,256.0,0.49233333333333335,-0.13266666666666665,230.27866666666668,0.3849922117093641,0.55,15.769371142256187,20.128280558016428
espn:401810763,2026-03-06,1.0,20.0,220.0,0.7746666666666666,12.08,220.28333333333333,0.8862283568444324,0.55,15.894787405519669,19.623142516483497
espn:401810764,2026-03-06,0.0,-8.0,248.0,0.5436666666666666,1.6563333333333334,222.11633333333333,0.7665586683335657,0.55,16.284641840976697,20.078598885933804
espn:401810765,2026-03-06,1.0,7.0,205.0,0.632,5.187333333333333,218.53066666666666,0.7595289611556194,0.55,16.157214267592323,20.074288519286448
espn:401810766,2026-03-06,0.0,-39.0,245.0,0.4646666666666667,-1.66,228.434,0.4136262075845712,0.55,16.166417867501345,20.01879893167087
espn:401810767,2026-03-06,1.0,2.0,234.0,0.6506666666666666,6.286333333333333,223.40966666666668,0.6900518598564167,0.55,15.919328290547382,20.358908939877455
espn:401810768,2026-03-06,1.0,4.0,228.0,0.5243333333333333,0.9353333333333333,223.574,0.7675520321779318,0.55,15.681554500608527,20.000279764709962
espn:401810769,2026-03-06,1.0,11.0,245.0,0.6343333333333333,5.404333333333334,227.30766666666668,0.9023953756918014,0.55,16.124066315776414,20.412079950090558
espn:401810770,2026-03-07,0.0,-27.0,211.0,0.617,4.7043333333333335,224.90766666666667,0.7710560657672951,0.55,16.37859114481123,20.195836399834718
espn:401810771,2026-03-07,0.0,-2.0,212.0,0.8063333333333333,13.045666666666667,218.40233333333333,0.9524086196074183,0.55,15.553099837510063,19.60717031825064
espn:401810772,2026-03-07,1.0,9.0,241.0,0.592,3.5113333333333334,231.952,0.6238684320968625,0.55,16.229249465770813,20.284107802250837
espn:401810773,2026-03-07,0.0,-3.0,243.0,0.5,0.086,224.53133333333332,0.2458080085877037,0.55,15.806346953043894,19.040562445007296
espn:401810774,2026-03-07,1.0,14.0,212.0,0.6576666666666666,6.189,234.72766666666666,0.7521114413293998,0.55,16.036789339931275,20.394627590509113
espn:401810775,2026-03-07,1.0,7.0,201.0,0.7163333333333334,9.377333333333333,225.51266666666666,0.8480691789444709,0.55,16.181932915720818,20.536305401789182
espn:401810776,2026-03-08,0.0,-11.0,207.0,0.5073333333333333,0.26366666666666666,228.383,0.6757966466088613,0.55,16.153745073167673,20.42987137339179
espn:401810777,2026-03-08,1.0,13.0,207.0,0.432,-2.9063333333333334,228.60966666666667,0.35388438832882146,0.55,16.43298187250939,20.248735924880734
espn:401810778,2026-03-08,1.0,11.0,231.0,0.5156666666666667,0.6723333333333333,222.621,0.4534307941273826,0.55,15.845261159798605,20.093249919645487
espn:401810779,2026-03-08,1.0,30.0,214.0,0.618,4.937666666666667,223.38366666666667,0.790494578044353,0.55,15.663155744896649,19.797722088384027
espn:401810780,2026-03-08,1.0,20.0,256.0,0.626,5.605,231.47766666666666,0.8076545629195582,0.55,16.391409589578725,20.43592020329781
espn:401810781,2026-03-08,0.0,-39.0,221.0,0.47733333333333333,-0.506,215.614,0.4482427956748099,0.55,16.12104103338243,19.654863791608086
espn:401810782,2026-03-08,1.0,25.0,265.0,0.5326666666666666,1.3666666666666667,224.13333333333333,0.7690955886797884,0.55,16.00871290544274,20.185594423306494
espn:401810783,2026-03-08,1.0,12.0,210.0,0.5053333333333333,-0.147,222.27566666666667,0.3938812560161723,0.55,16.35573470274774,20.087998271494243
espn:401810784,2026-03-08,1.0,20.0,242.0,0.5793333333333334,3.355,228.28633333333335,0.8577991384926197,0.55,16.62940092125991,19.985036399488717
espn:401810786,2026-03-09,1.0,14.0,216.0,0.6553333333333333,6.223,228.12366666666668,0.7747552876606575,0.55,15.94354428392048,20.22988811689828
espn:401810787,2026-03-09,1.0,11.0,241.0,0.35433333333333333,-5.865666666666667,224.53166666666667,0.469707114999007,0.55,16.124999882859605,20.018100073572306
espn:401810788,2026-03-09,1.0,3.0,255.0,0.6833333333333333,7.642666666666667,233.04266666666666,0.8030466059777439,0.55,16.416769258562688,20.598191981066904
espn:401810789,2026-03-09,1.0,3.0,235.0,0.335,-6.998,232.61866666666666,0.32636795877100727,0.55,16.04315002319266,20.269120640904863
espn:401810790,2026-03-09,1.0,8.0,244.0,0.5126666666666667,0.8793333333333333,220.04133333333334,0.5026549756939201,0.55,15.812888400148644,19.95041248250828
espn:401810791,2026-03-10,1.0,10.0,268.0,0.5046666666666667,0.526,223.56466666666665,0.7965121319099555,0.55,15.602478136501267,20.062680567550178
espn:401810792,2026-03-10,0.0,-38.0,238.0,0.23066666666666666,-11.297,214.51033333333334,0.1570797715787345,0.55,15.448865902281199,19.752229238465436
espn:401810793,2026-03-10,1.0,21.0,279.0,0.782,12.384,231.23266666666666,0.9268398836076712,0.55,16.32402760758917,20.316541689525366
espn:401810794,2026-03-10,1.0,12.0,236.0,0.6303333333333333,5.395333333333333,230.26333333333332,0.8649657406785761,0.55,16.078859149689556,19.99818297301588
espn:401810795,2026-03-10,1.0,14.0,212.0,0.5996666666666667,3.708666666666667,220.58933333333334,0.7167927664530627,0.55,15.513557239467104,19.975585587300206
espn:401810796,2026-03-10,0.0,-15.0,243.0,0.48333333333333334,-0.648,224.76,0.3752245671588386,0.55,16.378952835880565,19.90980662889522
espn:401810797,2026-03-10,1.0,9.0,241.0,0.484,-0.7526666666666667,226.66466666666668,0.7370931672916615,0.55,16.311963694036212,20.17789759998686
espn:401810798,2026-03-10,0.0,-6.0,254.0,0.506,0.31333333333333335,229.19866666666667,0.5635103065252814,0.55,16.35161018235071,20.70614719245364
espn:401810799,2026-03-10,0.0,-2.0,204.0,0.47,-1.207,224.81566666666666,0.3696056143398392,0.55,16.17362516568255,20.39628286123615
espn:401810800,2026-03-10,1.0,5.0,223.0,0.509,0.14033333333333334,231.41833333333332,0.6623476274229165,0.55,16.161434751352438,19.859909295417797
espn:401810801,2026-03-10,1.0,14.0,226.0,0.4756666666666667,-1.0863333333333334,230.41433333333333,0.5963388122217904,0.55,15.936317429764703,20.285528369313486
espn:401810802,2026-03-11,1.0,6.0,250.0,0.4096666666666667,-3.083,226.55766666666668,0.42918998891909826,0.55,16.322237724446158,20.346465898419694
espn:401810803,2026-03-11,1.0,11.0,233.0,0.4673333333333333,-1.73,222.68066666666667,0.5127122177524452,0.55,15.688034718642527,19.83666704755503
espn:401810804,2026-03-11,0.0,-17.0,251.0,0.24866666666666667,-10.594333333333333,232.339,0.15802725597240916,0.55,16.06042033143038,19.81859595598706
espn:401810805,2026-03-11,1.0,36.0,222.0,0.554,2.199333333333333,225.716,0.4490998810846555,0.55,16.158390995255548,19.847300672887485
espn:401810806,2026-03-11,0.0,-8.0,226.0,0.36466666666666664,-5.336333333333333,218.29166666666666,0.15154672269924113,0.55,15.65330252339387,19.664721302090424
espn:401810807,2026-03-11,1.0,25.0,281.0,0.566,2.4236666666666666,222.105,0.6970157410686338,0.55,15.84283770527097,19.792489526753997
espn:401810808,2026-03-12,1.0,22.0,240.0,0.6813333333333333,7.519666666666667,226.35233333333332,0.7694293526102501,0.55,15.911367421507876,19.904660958903293
espn:401810809,2026-03-12,0.0,-15.0,231.0,0.4226666666666667,-3.3226666666666667,226.99733333333333,0.13468972462032827,0.55,16.70751985052107,20.50453591010752
espn:401810810,2026-03-12,1.0,5.0,267.0,0.734,9.989,222.403,0.9196600506758458,0.55,15.701047066995248,19.760075683053444
espn:401810811,2026-03-12,1.0,11.0,205.0,0.7146666666666667,9.362,225.85266666666666,0.8841375304270556,0.55,16.388378687350375,19.652386442589837
espn:401810812,2026-03-12,1.0,7.0,217.0,0.6353333333333333,5.574333333333334,229.82633333333334,0.8396872510777197,0.55,16.269290331446204,20.519084772203872
espn:401810813,2026-03-12,0.0,-5.0,267.0,0.599,4.523333333333333,232.086,0.8398936296592252,0.55,16.469429930092367,19.94229853017617
espn:401810814,2026-03-12,1.0,2.0,206.0,0.627,4.6963333333333335,223.37366666666668,0.6747516094657199,0.55,16.23268677357168,19.976003267809993
espn:401810815,2026-03-12,1.0,12.0,272.0,0.5743333333333334,3.175666666666667,234.411,0.7397883785309491,0.55,16.701740664440408,20.387383655911645
espn:401810966,2026-03-12,0.0,-8.0,232.0,0.6133333333333333,4.566666666666666,230.20266666666666,0.5983015455915491,0.55,15.924348931397128,19.762681824309393
espn:401810816,2026-03-13,1.0,16.0,236.0,0.676,7.298333333333333,221.45966666666666,0.9281259010169062,0.55,16.239437507363228,19.402088544506977
espn:401810817,2026-03-13,0.0,-9.0,193.0,0.249,-11.121666666666666,225.05166666666668,0.08451287832454832,0.55,15.977135659713504,20.4721517487103
espn:401810818,2026-03-13,1.0,7.0,237.0,0.5823333333333334,3.252666666666667,218.28133333333332,0.42289940466494114,0.55,15.92821896997764,19.778798031112903
espn:401810819,2026-03-13,1.0,2.0,212.0,0.7016666666666667,8.515333333333333,224.96533333333332,0.7329843294477122,0.55,15.534169805804094,19.534588082566664
espn:401810820,2026-03-13,0.0,-33.0,243.0,0.27666666666666667,-9.324666666666667,227.25333333333333,0.1804215225186253,0.55,16.09637407064778,19.593599862086485
espn:401810821,2026-03-13,0.0,-10.0,244.0,0.48233333333333334,-0.776,228.24466666666666,0.4280844292994956,0.55,17.24625052970452,20.081919020739914
espn:401810822,2026-03-13,1.0,10.0,238.0,0.6546666666666666,6.055,232.82833333333335,0.7905926427321418,0.55,15.968739514021346,20.111925083282195
espn:401810823,2026-03-13,1.0,11.0,227.0,0.664,6.497333333333334,229.174,0.8052132253428665,0.55,15.718714734000644,19.84699114055663
espn:401810824,2026-03-14,1.0,7.0,201.0,0.6763333333333333,7.389333333333333,222.91333333333333,0.8287415985678905,0.55,15.896176255803015,19.736442322656725
espn:401810825,2026-03-14,1.0,23.0,221.0,0.6016666666666667,3.977333333333333,231.43,0.818719387936425,0.55,16.42127135421886,20.367533805871865
espn:401810826,2026-03-14,1.0,11.0,211.0,0.852,16.460333333333335,227.619,0.9419180155682565,0.55,15.79914849674571,20.02657831482952
espn:401810827,2026-03-14,0.0,-4.0,238.0,0.5556666666666666,2.488,226.47933333333333,0.6252099082870457,0.55,16.070133457234675,20.118388923790317
espn:401810828,2026-03-14,1.0,13.0,217.0,0.6423333333333333,5.737333333333333,228.03933333333333,0.7444930722422425,0.55,16.054231204126705,20.359120467795808
espn:401810829,2026-03-14,1.0,2.0,252.0,0.49733333333333335,-0.218,236.342,0.6063910596430043,0.55,16.46490639714258,19.883117696511615
espn:401810830,2026-03-14,0.0,-9.0,227.0,0.7233333333333334,9.154,223.53733333333332,0.9336792554864454,0.55,15.527146679283995,19.515035388700227
espn:401810831,2026-03-15,1.0,13.0,219.0,0.664,6.861666666666666,228.55966666666666,0.7940133225369236,0.55,15.820193758470706,19.914143379908552
espn:401810832,2026-03-15,0.0,-10.0,250.0,0.7513333333333333,10.987,231.69233333333332,0.911494148778846,0.55,16.194777892888805,19.55122352238402
espn:401810833,2026-03-15,1.0,11.0,227.0,0.3963333333333333,-4.4783333333333335,221.95433333333332,0.33225535951055696,0.55,15.957721137082478,19.794635162645008
espn:401810834,2026-03-15,1.0,11.0,257.0,0.5563333333333333,2.335,224.93233333333333,0.8070193821463498,0.55,16.014621704346727,20.062712210023406
espn:401810835,2026-03-15,1.0,6.0,212.0,0.4866666666666667,0.013,223.639,0.6232014225679995,0.55,15.97809430647681,20.560058665610207
espn:401810836,2026-03-15,1.0,3.0,217.0,0.6446666666666667,5.638333333333334,225.555,0.8617930628855123,0.55,16.563298701915897,20.454004701606316
espn:401810838,2026-03-16,1.0,12.0,236.0,0.53,0.9473333333333334,227.36066666666667,0.5590521341835619,0.55,16.26980514805127,19.954128717859092
espn:401810839,2026-03-16,0.0,-8.0,242.0,0.351,-6.569333333333334,226.07,0.33410827139578014,0.55,16.488436136341804,20.414074393254605
espn:401810840,2026-03-16,0.0,-19.0,209.0,0.425,-2.7183333333333333,215.67966666666666,0.32749299595876535,0.55,16.11919137412158,20.06533627649656
espn:401810841,2026-03-16,1.0,8.0,232.0,0.67,7.403,222.67366666666666,0.7083959480920177,0.55,16.283731892085836,20.25171202365096
espn:401810842,2026-03-16,1.0,25.0,239.0,0.5636666666666666,2.581,238.45633333333333,0.7985278893410873,0.55,16.419930135864362,20.908070847296162
espn:401810843,2026-03-16,1.0,18.0,240.0,0.5766666666666667,2.883,226.36033333333333,0.7031611080110599,0.55,15.65051578489774,20.220661707493374
espn:401810844,2026-03-16,0.0,-8.0,192.0,0.5356666666666666,1.5116666666666667,225.273,0.5296751075072519,0.55,16.004870005373018,19.806576458338274
espn:401810845,2026-03-16,0.0,-4.0,234.0,0.481,-0.5953333333333334,228.57266666666666,0.35683987992336197,0.55,16.177419805258054,20.12482843543158
espn:401810846,2026-03-17,1.0,30.0,242.0,0.483,-0.9486666666666667,226.40666666666667,0.618509977977079,0.55,16.29989871815841,20.588927984612397
espn:401810847,2026-03-17,0.0,-5.0,221.0,0.30433333333333334,-8.447666666666667,218.417,0.37504232804135784,0.55,16.470962162410412,19.281885566510347
espn:401810848,2026-03-17,0.0,-13.0,247.0,0.17633333333333334,-14.315,224.21366666666665,0.10626987396826888,0.55,15.41589358422015,19.687034986395375
espn:401810849,2026-03-17,1.0,26.0,246.0,0.7766666666666666,11.718333333333334,227.69233333333332,0.9601048865286305,0.55,15.953693320217598,20.25299174333401
espn:401810850,2026-03-17,0.0,-7.0,239.0,0.3423333333333333,-6.622,232.636,0.2707463707846889,0.55,16.588603999935216,20.993304583445966
espn:401810851,2026-03-17,1.0,12.0,220.0,0.6623333333333333,6.371666666666667,223.421,0.5858274467308667,0.55,15.995568049376123,19.883957327453707
espn:401810852,2026-03-17,1.0,28.0,220.0,0.6486666666666666,6.024,234.566,0.6898475432200251,0.55,16.11680563883551,20.525844944037424
espn:401810853,2026-03-17,0.0,-28.0,236.0,0.31266666666666665,-7.781333333333333,227.47266666666667,0.08745706091815435,0.55,15.844331843140486,19.807555449597736
espn:401810854,2026-03-18,1.0,21.0,219.0,0.644,5.733,223.555,0.8546417542222423,0.55,16.08194777796935,20.4552758068263
espn:401810855,2026-03-18,0.0,-29.0,213.0,0.19866666666666666,-13.625,215.44166666666666,0.07533534485021712,0.55,15.72411232258703,19.39083797111982
espn:401810856,2026-03-18,0.0,-8.0,246.0,0.4056666666666667,-4.262,223.73533333333333,0.19580908842243308,0.55,16.71518339713926,19.641044224333445
espn:401810857,2026-03-18,0.0,-30.0,248.0,0.531,0.9363333333333334,230.92633333333333,0.50735606347606,0.55,16.20443190063207,20.22578156435219
espn:401810859,2026-03-18,1.0,36.0,258.0,0.729,9.438333333333333,231.585,0.8771927773626401,0.55,15.612714814819647,20.056888467556476
espn:401810860,2026-03-18,1.0,15.0,233.0,0.343,-5.9976666666666665,228.54833333333335,0.40619618928616674,0.55,15.398950003887352,20.147696242719388
espn:401810861,2026-03-18,0.0,-15.0,255.0,0.41233333333333333,-3.7533333333333334,230.19133333333335,0.23702081502810565,0.55,16.257792661435385,19.590101026340374
espn:401810862,2026-03-18,0.0,-8.0,240.0,0.5433333333333333,1.7676666666666667,223.931,0.46395546338346577,0.55,15.915203042653552,20.08522439506216
espn:401858693,2026-03-18,1.0,7.0,243.0,0.41833333333333333,-3.074,233.90133333333333,0.16347955194430605,0.55,16.190651335467226,20.43443820830142
espn:401810863,2026-03-19,1.0,19.0,241.0,0.5153333333333333,0.45066666666666666,220.46533333333332,0.683041102997722,0.55,16.133678012846982,20.077403506319126
espn:401810864,2026-03-19,0.0,-22.0,212.0,0.21166666666666667,-12.632,228.94533333333334,0.10124728138556804,0.55,15.627899496306808,20.31497833838099
espn:401810865,2026-03-19,0.0,-8.0,260.0,0.5526666666666666,2.02,227.62,0.45152324593141324,0.55,16.10218204674965,20.271727438315
espn:401810866,2026-03-19,0.0,-5.0,225.0,0.337,-6.672,233.94466666666668,0.3312448139520935,0.55,16.23308604876678,20.607286855759437
espn:401810867,2026-03-19,1.0,6.0,204.0,0.38566666666666666,-4.299333333333333,220.99333333333334,0.5056003373374218,0.55,15.516735037443354,19.32731975440177
espn:401810868,2026-03-19,1.0,1.0,201.0,0.6466666666666666,6.194333333333334,228.99433333333334,0.8692202776828598,0.55,16.285204979435235,20.476449103516188
espn:401810869,2026-03-19,1.0,32.0,224.0,0.37233333333333335,-5.092333333333333,230.17966666666666,0.45169657499127924,0.55,16.1950962091067,19.837558314694096
espn:401810870,2026-03-19,0.0,-21.0,257.0,0.44266666666666665,-2.387,228.94033333333334,0.3333630334954617,0.55,16.036018759862642,19.37305964190708
espn:401810871,2026-03-20,0.0,-1.0,185.0,0.22333333333333333,-11.901,220.39033333333333,0.1136432046882117,0.55,15.88671978939223,19.600713589617655
espn:401810872,2026-03-20,1.0,14.0,216.0,0.6063333333333333,4.565333333333333,221.32266666666666,0.849776935998432,0.55,16.133559171973044,20.166322244992738
espn:401810873,2026-03-20,1.0,22.0,212.0,0.554,2.115,226.489,0.4653075370692894,0.55,15.986633218619444,19.809388657906634
espn:401810874,2026-03-20,0.0,-5.0,229.0,0.3436666666666667,-6.617,228.101,0.1517628561287273,0.55,16.470730939052665,20.728132228125784
espn:401810875,2026-03-20,0.0,-4.0,212.0,0.642,6.058333333333334,228.65166666666667,0.7019618759592741,0.55,16.488872931633487,19.871562525936962
espn:401810876,2026-03-20,1.0,6.0,236.0,0.5866666666666667,3.575,231.24566666666666,0.5993722361371585,0.55,15.837183303858044,20.082628842415584
espn:401810877,2026-03-21,0.0,-21.0,243.0,0.14366666666666666,-17.472333333333335,228.93766666666667,0.053983673080412235,0.55,16.2504328523547,20.176548628433842
espn:401810878,2026-03-21,1.0,23.0,225.0,0.6293333333333333,5.456666666666667,224.77666666666667,0.9190318067772223,0.55,16.230160880971642,19.851971914368832
espn:401810879,2026-03-21,0.0,-1.0,209.0,0.484,-0.5813333333333334,226.31933333333333,0.4022706552916924,0.55,16.439020192483763,20.156587663149292
espn:401810880,2026-03-21,0.0,-5.0,217.0,0.3263333333333333,-7.294666666666667,234.14533333333333,0.44086026090548636,0.55,16.068079274000223,20.01291778382708
espn:401810881,2026-03-21,1.0,16.0,236.0,0.5583333333333333,1.911,221.889,0.8120172786846966,0.55,16.52286533867537,19.96505310953784
espn:401810882,2026-03-21,1.0,1.0,245.0,0.5203333333333333,0.8763333333333333,220.517,0.6176844095051003,0.55,15.609517605899578,19.965045563016712
espn:401810883,2026-03-21,1.0,15.0,253.0,0.7666666666666667,11.899,231.83966666666666,0.9814493256252748,0.55,16.340934255217274,20.550457250928073
espn:401810884,2026-03-21,0.0,-7.0,269.0,0.35933333333333334,-5.671,226.533,0.3009161223617707,0.55,16.057669787363295,19.09815639444464
espn:401810885,2026-03-21,0.0,-10.0,242.0,0.4083333333333333,-3.521333333333333,233.60533333333333,0.3112122100837883,0.55,15.87304460048194,20.395135977863827
espn:401810886,2026-03-21,0.0,-3.0,213.0,0.589,4.191666666666666,225.835,0.8096076452787476,0.55,16.316339373632665,20.36268912332881
espn:401810887,2026-03-22,1.0,16.0,240.0,0.65,6.057333333333333,232.73066666666668,0.6918524549180867,0.55,16.337279849745148,19.987532602989184
espn:401810888,2026-03-22,1.0,4.0,248.0,0.5703333333333334,2.858,222.24933333333334,0.6471678363191479,0.55,16.01692342492777,19.171641371799364
espn:401810889,2026-03-22,1.0,32.0,258.0,0.8626666666666667,16.748,224.50533333333334,0.9558803499679788,0.55,15.831987535787581,20.21995643472612
espn:401810890,2026-03-22,0.0,-10.0,194.0,0.5946666666666667,3.909,226.083,0.7444296312865322,0.55,15.77969324796905,20.54835218859816
espn:401810891,2026-03-22,1.0,22.0,218.0,0.451,-1.9323333333333332,218.573,0.5129560677099284,0.55,16.42450672690727,19.670265317648024
espn:401810892,2026-03-23,1.0,39.0,253.0,0.6016666666666667,4.21,234.21533333333332,0.8886285245762453,0.55,16.431876541243444,20.172563005781445
espn:401810893,2026-03-23,1.0,3.0,223.0,0.6073333333333333,3.966666666666667,228.14533333333333,0.5318316307515363,0.55,15.826272109656427,20.321192834630114
espn:401810894,2026-03-23,0.0,-2.0,254.0,0.6773333333333333,7.428,225.52533333333332,0.9304773296100449,0.55,16.12968741172624,20.217138560032566
espn:401810895,2026-03-23,0.0,-20.0,226.0,0.25366666666666665,-10.350333333333333,226.37633333333332,0.27272308427954817,0.55,15.866598035565854,19.51848798504183
espn:401810896,2026-03-23,0.0,-25.0,247.0,0.441,-2.66,232.83933333333334,0.2581193521024105,0.55,16.507182275199686,20.226736090849876
espn:401810897,2026-03-23,1.0,8.0,256.0,0.459,-1.6616666666666666,228.65766666666667,0.36605393662865426,0.55,16.03227569276704,20.523900081503896
