game_id,date,y,margin,total,p_sim,m_sim,t_sim,p_elo,p_const,margin_sd_sim,total_sd_sim
espn:401810753,2026-03-04,1.0,23.0,237.0,0.7926666666666666,13.161666666666667,227.387,0.9316069963412854,0.55,15.886793169869815,20.62344695566998
espn:401810754,2026-03-05,1.0,1.0,229.0,0.6626666666666666,6.645333333333333,221.38533333333334,0.7644789972204641,0.55,15.985103843544115,19.714280396594635
espn:401810755,2026-03-05,0.0,-10.0,234.0,0.5023333333333333,0.04533333333333334,234.646,0.5920497380727474,0.55,16.322457276879472,20.13916625218962
espn:401810756,2026-03-05,1.0,16.0,236.0,0.844,16.341,222.16033333333334,0.8846964582537475,0.55,15.94492768876673,20.27686596153908
espn:401810757,2026-03-05,0.0,-2.0,228.0,0.65,5.913666666666667,222.063,0.7982453722158056,0.55,16.202866409647672,20.086920230173
espn:401810758,2026-03-05,1.0,8.0,222.0,0.6566666666666666,6.427666666666667,225.27233333333334,0.7321117381589733,0.55,15.974733212865315,20.36968747646583
espn:401810759,2026-03-05,1.0,15.0,227.0,0.489,-0.258,223.22466666666668,0.6129616263790282,0.55,16.3441356251511,20.040230992237145
espn:401810761,2026-03-05,1.0,7.0,233.0,0.5903333333333334,3.6773333333333333,240.14333333333335,0.5607399960650143,0.55,16.09372195056887,20.257330908971092
espn:401810762,2026-03-05,0.0,-10.0,256.0,0.389,-4.408,232.514,0.3849922117093641,0.55,16.23835591021045,19.858192364865438
espn:401810763,2026-03-06,1.0,20.0,220.0,0.8473333333333334,16.3,218.08066666666667,0.8862283568444324,0.55,15.663609630818392,19.600718342845386
espn:401810764,2026-03-06,0.0,-8.0,248.0,0.5903333333333334,3.6293333333333333,222.47,0.7665586683335657,0.55,16.111670911347325,19.920569770967894
espn:401810765,2026-03-06,1.0,7.0,205.0,0.6846666666666666,7.538333333333333,216.87833333333333,0.7595289611556194,0.55,16.176377753447223,20.03099757597931
espn:401810766,2026-03-06,0.0,-39.0,245.0,0.4033333333333333,-3.792333333333333,230.24633333333333,0.4136262075845712,0.55,15.858936741016263,20.605476292049698
espn:401810767,2026-03-06,1.0,2.0,234.0,0.674,7.183,222.353,0.6900518598564167,0.55,16.062570705421553,19.80110411904683
espn:401810768,2026-03-06,1.0,4.0,228.0,0.5783333333333334,2.8076666666666665,223.401,0.7675520321779318,0.55,16.02810057021383,19.692981804016714
espn:401810769,2026-03-06,1.0,11.0,245.0,0.725,9.708666666666666,229.96533333333332,0.9023953756918014,0.55,16.25522864256982,20.18385819301046
espn:401810770,2026-03-07,0.0,-27.0,211.0,0.683,7.485,225.47433333333333,0.7710560657672951,0.55,16.225610671610074,19.846057741750347
espn:401810771,2026-03-07,0.0,-2.0,212.0,0.9206666666666666,21.302666666666667,216.58466666666666,0.9524086196074183,0.55,15.34884554471624,19.344960538140736
espn:401810772,2026-03-07,1.0,9.0,241.0,0.633,5.241,231.281,0.6238684320968625,0.55,16.238254801548102,20.0091655414879
espn:401810773,2026-03-07,0.0,-3.0,243.0,0.412,-3.6946666666666665,226.43066666666667,0.2458080085877037,0.55,16.616962364470297,20.507734952668198
espn:401810774,2026-03-07,1.0,14.0,212.0,0.665,6.814333333333333,237.403,0.7521114413293998,0.55,16.43000896395238,20.341941672318306
espn:401810775,2026-03-07,1.0,7.0,201.0,0.805,14.106,223.956,0.8480691789444709,0.55,16.513391454614442,20.375149831759927
