game_id,date,y,margin,total,p_sim,m_sim,t_sim,p_elo,p_const,margin_sd_sim,total_sd_sim
espn:401810753,2026-03-04,1.0,23.0,237.0,0.6753333333333333,6.962666666666666,226.25133333333332,0.9316069963412854,0.55,15.634084758060583,19.91154183437893
espn:401810754,2026-03-05,1.0,1.0,229.0,0.6113333333333333,4.418333333333333,222.633,0.7644789972204641,0.55,16.233668631034153,19.71211922481531
espn:401810755,2026-03-05,0.0,-10.0,234.0,0.5073333333333333,0.20066666666666666,231.418,0.5920497380727474,0.55,16.34504204814278,20.508387129822438
espn:401810756,2026-03-05,1.0,16.0,236.0,0.7276666666666667,9.863333333333333,220.66,0.8846964582537475,0.55,15.978172263713047,19.22497680969559
espn:401810757,2026-03-05,0.0,-2.0,228.0,0.5896666666666667,3.643666666666667,223.30966666666666,0.7982453722158056,0.55,16.512440559233582,20.097440298594137
espn:401810758,2026-03-05,1.0,8.0,222.0,0.6413333333333333,5.645666666666667,224.439,0.7321117381589733,0.55,15.763421198740103,19.79837398205553
espn:401810759,2026-03-05,1.0,15.0,227.0,0.484,-0.7886666666666666,227.36266666666666,0.6129616263790282,0.55,16.300879471843093,20.26362437691957
espn:401810761,2026-03-05,1.0,7.0,233.0,0.5866666666666667,3.634333333333333,235.55033333333333,0.5607399960650143,0.55,16.303985848729003,20.582439114179078
espn:401810762,2026-03-05,0.0,-10.0,256.0,0.5173333333333333,1.006,230.452,0.3849922117093641,0.55,15.943419666641994,19.837885371178047
espn:401810763,2026-03-06,1.0,20.0,220.0,0.7813333333333333,12.196,220.86733333333333,0.8862283568444324,0.55,15.55640009770898,20.157076496577794
espn:401810764,2026-03-06,0.0,-8.0,248.0,0.5153333333333333,0.365,221.13566666666668,0.7665586683335657,0.55,16.16709956465084,20.091455759988015
espn:401810765,2026-03-06,1.0,7.0,205.0,0.6456666666666667,5.673666666666667,218.39233333333334,0.7595289611556194,0.55,15.726193856818064,19.582451529083098
espn:401810766,2026-03-06,0.0,-39.0,245.0,0.46,-1.2883333333333333,229.389,0.4136262075845712,0.55,15.938795350409084,19.780049182614956
espn:401810767,2026-03-06,1.0,2.0,234.0,0.6703333333333333,6.87,223.882,0.6900518598564167,0.55,16.13630792137202,20.851428632110558
