game_id,date,y,margin,total,p_sim,m_sim,t_sim,p_elo,p_const,margin_sd_sim,total_sd_sim
espn:401810753,2026-03-04,1.0,23.0,237.0,0.7153333333333334,8.484333333333334,227.20033333333333,0.9316069963412854,0.55,15.650167876273901,19.914187569558433
espn:401810754,2026-03-05,1.0,1.0,229.0,0.621,5.131,224.745,0.7644789972204641,0.55,15.895675690786682,19.913897366747005
espn:401810755,2026-03-05,0.0,-10.0,234.0,0.5136666666666667,0.8426666666666667,232.728,0.5920497380727474,0.55,16.295272716002298,19.78730273011795
espn:401810756,2026-03-05,1.0,16.0,236.0,0.748,10.776,223.434,0.8846964582537475,0.55,16.178086743081415,19.980898645122714
espn:401810757,2026-03-05,0.0,-2.0,228.0,0.595,3.852333333333333,223.14633333333333,0.7982453722158056,0.55,16.438973849429356,20.070299446916305
espn:401810758,2026-03-05,1.0,8.0,222.0,0.6023333333333334,4.123333333333333,226.50933333333333,0.7321117381589733,0.55,16.019429522371333,19.844241302929394
espn:401810759,2026-03-05,1.0,15.0,227.0,0.508,0.09733333333333333,226.488,0.6129616263790282,0.55,16.243148080207714,20.512285489432912
espn:401810761,2026-03-05,1.0,7.0,233.0,0.5636666666666666,2.7453333333333334,234.05466666666666,0.5607399960650143,0.55,16.517641424314252,20.30463850672769
espn:401810762,2026-03-05,0.0,-10.0,256.0,0.45866666666666667,-1.7433333333333334,230.73,0.3849922117093641,0.55,16.05744237279261,20.065287604882883
espn:401810763,2026-03-06,1.0,20.0,220.0,0.76,11.752,219.85866666666666,0.8862283568444324,0.55,15.937623076648956,19.63826260701853
espn:401810764,2026-03-06,0.0,-8.0,248.0,0.5773333333333334,3.0763333333333334,223.89033333333333,0.7665586683335657,0.55,16.07067224964642,20.31425541884866
espn:401810765,2026-03-06,1.0,7.0,205.0,0.6286666666666667,5.086333333333333,218.81233333333333,0.7595289611556194,0.55,15.785675359500955,19.594585507793273
espn:401810766,2026-03-06,0.0,-39.0,245.0,0.4533333333333333,-2.126333333333333,226.37233333333333,0.4136262075845712,0.55,16.43398024081676,19.556372394240764
espn:401810767,2026-03-06,1.0,2.0,234.0,0.618,4.9223333333333334,222.24966666666666,0.6900518598564167,0.55,16.418332270835414,20.106930808941367
espn:401810768,2026-03-06,1.0,4.0,228.0,0.543,1.8026666666666666,223.14333333333335,0.7675520321779318,0.55,16.281023500450523,19.818697961493054
espn:401810769,2026-03-06,1.0,11.0,245.0,0.6466666666666666,5.978666666666666,227.48333333333332,0.9023953756918014,0.55,16.217014055888615,19.91608367347579
espn:401810770,2026-03-07,0.0,-27.0,211.0,0.6163333333333333,4.941333333333334,226.424,0.7710560657672951,0.55,15.895383760352843,20.115372827765334
espn:401810771,2026-03-07,0.0,-2.0,212.0,0.8176666666666667,13.880666666666666,219.56866666666667,0.9524086196074183,0.55,15.571140813126771,19.195119645947045
espn:401810772,2026-03-07,1.0,9.0,241.0,0.5913333333333334,3.4713333333333334,231.52666666666667,0.6238684320968625,0.55,16.189930354664558,20.547083058726905
espn:401810773,2026-03-07,0.0,-3.0,243.0,0.458,-1.1373333333333333,225.04866666666666,0.2458080085877037,0.55,15.93519604174636,20.156462112406754
espn:401810774,2026-03-07,1.0,14.0,212.0,0.6203333333333333,5.015333333333333,234.51666666666668,0.7521114413293998,0.55,15.978978843746207,20.26240497955649
espn:401810775,2026-03-07,1.0,7.0,201.0,0.7013333333333334,8.670666666666667,225.33933333333334,0.8480691789444709,0.55,16.564305183804787,20.341095993633733
espn:401810776,2026-03-08,0.0,-11.0,207.0,0.5036666666666667,0.4166666666666667,226.94333333333333,0.6757966466088613,0.55,16.80624057373398,20.193896492642413
espn:401810777,2026-03-08,1.0,13.0,207.0,0.415,-3.405666666666667,227.88966666666667,0.35388438832882146,0.55,16.234996187933714,20.2760324822738
espn:401810778,2026-03-08,1.0,11.0,231.0,0.5063333333333333,0.6346666666666667,223.18266666666668,0.4534307941273826,0.55,16.111234120603203,19.742643344350377
espn:401810779,2026-03-08,1.0,30.0,214.0,0.635,5.588333333333333,224.393,0.790494578044353,0.55,15.99492202405362,19.672397354330425
espn:401810780,2026-03-08,1.0,20.0,256.0,0.6463333333333333,6.133333333333334,232.28333333333333,0.8076545629195582,0.55,16.238787584737423,19.99185806494456
espn:401810781,2026-03-08,0.0,-39.0,221.0,0.4563333333333333,-1.5676666666666668,216.54433333333333,0.4482427956748099,0.55,16.139147681612215,19.98479508415224
